RT,Area,Metabolite,Confidence,SampleID,plant,time,species,adonitol,nm area
20.3572,61707,"Sulfurous acid, pentadecyl 2-propyl ester",0.6164,M5-4,5,4,ya,0.874,70602.97483
20.3572,16604,"Silane, dimethyldecyloxytridecyloxy-",0.7185,M7-2,7,2,yf,1.23,13499.18699
20.3572,5742,"Silane, dimethylpentyloxyoctadecyloxy-",0.6871,M7-5,7,5,yf,1.01,5685.148515
20.3572,7107,"Silane, dimethylpentyloxyoctadecyloxy-",0.698,M8-5,8,5,yf,1.19,5972.268908
20.3573,5816,"Silane, dimethylisohexyloxyheptadecyloxy-",0.569,M3-4,3,4,ya,0.926,6280.777538
20.3573,23235,"Silane, [[9-[[(dimethylpropylsilyl)oxy]methyl]-6a,7,8,10a-tetrahydro-6,6-dimethyl-3-pentyl-6H-dibenzo[b,d]pyran-1-yl]oxy]dimethylpropyl-, (6aR-trans)-",0.5869,M6-2,6,2,ya,0.936,24823.71795
20.3573,16167,"Silane, dimethylpentyloxyoctadecyloxy-",0.7227,M7-4,7,4,yf,0.985,16413.19797
20.3573,2166,"D-Norleucine, N-butoxycarbonyl-, undecyl ester",0.6403,M8-2,8,2,yf,0.957,2263.322884
20.3573,178662,[26519] tetratriacontane [29.185],0.7334,M11-2,11,2,ya,0.933,191491.9614
20.3574,11939,"Silane, dimethylpentyloxyoctadecyloxy-",0.5258,M3-2,3,2,ya,0.959,12449.42649
20.3574,61410,"Silane, dimethyl(3-methylpentyloxy)heptadecyloxy-",0.5535,M6-1,6,1,ya,1.21,50752.06612
20.3574,123613,"Sulfurous acid, 2-ethylhexyl heptadecyl ester",0.5749,M9-1,9,1,yf,1.08,114456.4815
20.3574,40667,1-Iodo-2-methylundecane,0.528,M9-2,9,2,yf,1.25,32533.6
20.3634,107401,"Methoxyacetic acid, 3-tetradecyl ester",0.7519,M1-1,1,1,ya,1.05,102286.6667
20.3634,99552,Diethyl bis(4-pivaloylbenzyl)malonate,0.616,M9-6,9,6,yf,1.067246333,93279.30853
20.3635,13782,"2-Benzylthio-8-methyl-7-phenylpyrano[2,3-f]benzoxazol-6(H)-one",0.5039,M2-5,2,5,yf,0.825,16705.45455
20.3636,95885,"D-Galactitol, 6-O-[2,3,5,6-tetrakis-O-(trimethylsilyl)-á-D-galactofuranosyl]-1,2,3,4,5-pentakis-O-(trimethylsilyl)-",0.5754,M2-1,2,1,yf,1.26,76099.20635
20.3646,1415,"l-Methionine, N-allyloxycarbonyl-, octyl ester",0.5407,M9-4,9,4,yf,0.874,1618.993135
20.3696,74823,"Glucopyranoside, O-1,3,4,6-tetrakis-O-(trimethylsilyl)-á-D-fructofuranosyl-(2.fwdarw.1)-O-3,4,6-tris-O-(trimethylsilyl)-á-D-fructofuranosyl-(2.fwdarw.1)-3,4,6-tris-O-(trimethylsilyl)-á-D-fructofuranosyl, à-D-",0.5009,M10-5,10,5,yf,0.73,102497.2603
20.3697,28283,"1,1,3,3,5,5-Hexamethyl-1,5-diphenyl-trisiloxane",0.5002,M10-2,10,2,yf,0.923,30642.47021
20.3697,8602,trans-4-tert-butylcycloheptanol,0.5078,M11-4,11,4,ya,0.786,10944.02036
20.3698,7828,"Silane, dimethylisohexyloxyheptadecyloxy-",0.6423,M4-1,4,1,ya,1.32,5930.30303
20.3698,15279,"Silane, dimethyloctyloxypentadecyloxy-",0.5147,M5-5,5,5,ya,0.928,16464.43966
20.3699,325068,[3034828] palatinitol 1  [25.922],0.8217,M2-4,2,4,yf,0.947,343260.8237
20.3759,5071,"2-(2',4'-Dimethoxyphenyl)-6-methoxy-benzofuran",0.5125,M3-1,3,1,ya,0.949,5343.519494
20.376,13265,"1,3,5-Benzenetricarboxylic acid, triphenyl ester",0.548,M2-2,2,2,yf,1.01,13133.66337
20.376,2326,"Butane, decafluoro-",0.6854,M6-4,6,4,ya,1.01,2302.970297
20.3761,2673,"fumaric acid, 5-methoxy-3-phenylpentyl undecyl ester",0.5151,M5-5,5,5,ya,0.928,2880.387931
20.3771,3953,"(2-Aminophenyl)(3,6-dihydro-2H-pyridazin-1-yl)methanone",0.5872,M12-2,12,2,yf,1.17,3378.632479
20.3822,133717,"Glucopyranose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-d-glucopyranosyl]-1,2,3,6-tetrakis-O-(trimethylsilyl)-, d-",0.6447,M5-6,5,6,ya,0.652816243,204830.994
20.3822,2488,"l-Proline, n-pentafluoropropionyl-, undecyl ester",0.6677,M8-5,8,5,yf,1.19,2090.756303
20.3823,51270,"Quinoline, 2-(phenylazo)-",0.7707,M4-6,4,6,ya,1.134936486,45174.33408
20.3823,10856,N-Methyl-tetrahydro-solasodine,0.5292,M11-2,11,2,ya,0.933,11635.58414
20.3823,211990,"D-Glucose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-D-galactopyranosyl]-2,3,5,6-tetrakis-O-(trimethylsilyl)-",0.609,M11-3,11,3,ya,1.052280991,201457.5972
20.3823,2440,"Silane, dimethyl(4-cyanophenoxy)heptadecyloxy-",0.6231,M11-5,11,5,ya,0.976,2500
20.3834,14118,"Estra-1,3,5(10)-trien-17-one, 2,3-bis[(trimethylsilyl)oxy]-",0.5187,M11-1,11,1,ya,1.05,13445.71429
20.3883,310212,"D-Glucose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-D-glucopyranosyl]-2,3,5,6-tetrakis-O-(trimethylsilyl)-",0.7575,M6-3,6,3,ya,0.991329883,312925.0972
20.3884,308761,"Glucopyranose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-d-glucopyranosyl]-1,2,3,6-tetrakis-O-(trimethylsilyl)-, d-",0.7447,M1-3,1,3,ya,1.130067207,273223.5729
20.3884,195297,"D-Glucose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-D-glucopyranosyl]-2,3,5,6-tetrakis-O-(trimethylsilyl)-",0.6287,M4-3,4,3,ya,1.08069455,180714.3379
20.3884,3582628,"Mannose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, D-",0.8221,M8-5,8,5,yf,1.19,3010611.765
20.3884,245772,"N-[5-[1-Cyano-2-(4-methoxy-phenyl)-vinyl]-[1,3,4]thiadiazol-2-yl]-benzamide",0.5489,M9-3,9,3,yf,1.046478288,234856.282
20.3884,268280,"1,3-Dipentyl-heptabarbital",0.5906,M9-6,9,6,yf,1.067246333,251375.8929
20.3884,801103,[92817] melezitose [29.884],0.7329,M12-6,12,6,yf,0.921003676,869815.204
20.3885,102889,"à-D-Galactopyranosiduronic acid, methyl 2,3,4-tris-O-(trimethylsilyl)-, methyl ester",0.5231,M1-6,1,6,ya,1.065342613,96578.32023
20.3885,98872,p-Octadecyloxyaniline,0.603,M8-3,8,3,yf,0.958779423,103122.7805
20.3886,144707,"D-Glucose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-D-glucopyranosyl]-2,3,5,6-tetrakis-O-(trimethylsilyl)-",0.637,M11-6,11,6,ya,0.703655099,205650.4674
20.3887,338496,"Glucopyranose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-d-glucopyranosyl]-1,2,3,6-tetrakis-O-(trimethylsilyl)-, d-",0.736,M5-3,5,3,ya,1.117931054,302787.9034
20.3887,737944,[92817] melezitose [29.884],0.7552,M7-3,7,3,yf,1.165711342,633041.7945
20.3887,636405,D-(+)-TREHALOSE DIHYDRATE,0.7274,M12-3,12,3,yf,1.069914829,594818.3751
20.3896,890314,D-(+)-TREHALOSE DIHYDRATE,0.7674,M7-6,7,6,yf,0.978901865,909502.8133
20.3947,688931,maltose,0.749,M2-2,2,2,yf,1.01,682109.901
20.3947,693075,"Melibiose, octakis(trimethylsilyl)-",0.7093,M7-2,7,2,yf,1.23,563475.6098
20.3948,963168,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.7182,M2-5,2,5,yf,0.825,1167476.364
20.3948,5297,"succinic acid, ethyl 4-methoxyphenyl ester",0.5202,M4-1,4,1,ya,1.32,4012.878788
20.3948,1701372,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.7674,M8-1,8,1,yf,0.94,1809970.213
20.3948,1493819,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.7495,M9-5,9,5,yf,1.03,1450309.709
20.3949,1606526,"Arabinose, 2,3,4,5-tetrakis-O-(trimethylsilyl)-",0.7421,M2-1,2,1,yf,1.26,1275020.635
20.3949,748962,maltose,0.7762,M2-3,2,3,yf,1.027223171,729113.2258
20.3949,107988,"Isophthalic acid, 3-chlorophenyl propyl ester",0.5641,M2-4,2,4,yf,0.947,114031.679
20.3949,3717531,"Mannose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, D-",0.817,M9-1,9,1,yf,1.08,3442158.333
20.3949,492647,"à-D-Mannopyranose, 1,2,3,4,6-pentakis-O-(trimethylsilyl)-",0.6809,M12-1,12,1,yf,1.11,443826.1261
20.3959,832341,"Arabinose, 2,3,4,5-tetrakis-O-(trimethylsilyl)-",0.7955,M9-4,9,4,yf,0.874,952335.2403
20.401,61431,"1,3-Dipentyl-heptabarbital",0.6767,M4-6,4,6,ya,1.134936486,54127.25798
20.401,536954,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.6996,M7-1,7,1,yf,1.24,433027.4194
20.401,467939,"Melibiose, octakis(trimethylsilyl)-",0.7162,M7-5,7,5,yf,1.01,463305.9406
20.401,203361,D-(+)-TREHALOSE DIHYDRATE,0.6426,M10-3,10,3,yf,0.904217838,224902.6634
20.401,336338,D-(+)-TREHALOSE DIHYDRATE,0.6936,M10-6,10,6,yf,1.004145856,334949.3483
20.4011,99319,"Glucopyranose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-d-glucopyranosyl]-1,2,3,6-tetrakis-O-(trimethylsilyl)-, d-",0.5262,M3-3,3,3,ya,1.049216459,94660.16198
20.4011,143454,"D-Glucose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-D-galactopyranosyl]-2,3,5,6-tetrakis-O-(trimethylsilyl)-",0.5154,M6-6,6,6,ya,0.872489243,164419.219
20.4011,570874,"Melibiose, octakis(trimethylsilyl)-",0.7025,M7-4,7,4,yf,0.985,579567.5127
20.4011,831965,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.7717,M8-2,8,2,yf,0.957,869346.9175
20.4011,522930,"Uridine, 2',3',5'-tris-O-(trimethylsilyl)-",0.599,M12-1,12,1,yf,1.11,471108.1081
20.4011,314085,"D-Ribose, 2,3,4,5-tetrakis-O-(trimethylsilyl)-",0.6851,M12-4,12,4,yf,0.947,331663.1468
20.4012,4582400,"Mannose, 2,3,4,5,6-pentakis-O-(trimethylsilyl)-, D-",0.8161,M8-4,8,4,yf,1.01,4537029.703
20.4012,2475875,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.7799,M9-2,9,2,yf,1.25,1980700
20.402,868070,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.7334,M10-4,10,4,yf,1.05,826733.3333
20.4021,949677,"à-D-Xylopyranose, 1,2,3,4-tetrakis-O-(trimethylsilyl)-",0.7261,M12-2,12,2,yf,1.17,811689.7436
20.4071,890781,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.7364,M10-5,10,5,yf,0.73,1220247.945
20.4072,841268,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.7329,M10-2,10,2,yf,0.923,911449.6208
20.4073,79722,"1,3-Dipentyl-heptabarbital",0.6551,M1-6,1,6,ya,1.065342613,74832.26434
20.4073,456111,sucrose,0.7349,M2-6,2,6,yf,1.073152649,425019.6844
20.4073,879547,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.7306,M10-1,10,1,yf,1.07,822006.5421
20.4082,578707,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.6973,M12-5,12,5,yf,1.01,572977.2277
20.4134,1029,"Eicosanoic acid, hexadecyl ester",0.5253,M5-1,5,1,ya,0.973,1057.553957
20.4135,66922,"1,2,3-Triphenyl-3-methyl-cyclopropene",0.5917,M2-6,2,6,yf,1.073152649,62360.18714
20.4135,7906,"Silane, dimethyl(2-biphenyloxy)decyloxy-",0.5925,M8-5,8,5,yf,1.19,6643.697479
20.4197,15487,"Androstan-17-one, 3-[(tripropylsilyl)oxy]-, (3á,5á)-",0.5338,M6-5,6,5,ya,0.964,16065.3527
20.4198,1192,"Piperazine, 1-(4-tert-butylbenzenesulfonyl)-4-(2,3-dimethylphenyl)-",0.5428,M2-5,2,5,yf,0.825,1444.848485
20.4198,5965,"Butanoic acid, 2-(methoxyimino)-, trimethylsilyl ester",0.6364,M8-1,8,1,yf,0.94,6345.744681
20.4198,1748,1-Methyl-7-(2-(trimethylsilyloxypropyl)xanthine,0.5749,M8-2,8,2,yf,0.957,1826.541275
20.4198,4025,"Pyrazol-4(5H)-one, 3-(1-adamantylcarbonyl)-5-(4-chlorobenzoyl)-",0.7034,M9-5,9,5,yf,1.03,3907.76699
20.4198,4017,"1,3-Dithiane, 2-(5-bromopentyl)-2-(phenylmethyl)-",0.552,M11-5,11,5,ya,0.976,4115.778689
20.4199,1432,"1,3,5-Triazin-2(1H)-one, 5,6-dihydro-5,5-bis(trifluoromethyl)-4-phenyl-",0.6791,M4-4,4,4,ya,0.59,2427.118644
20.4199,7445,"Cholestan-6-one, 3-(acetyloxy)-, (3à,5à)-",0.585,M8-4,8,4,yf,1.01,7371.287129
20.4199,11902,Phenyl-tri(phenoxy)silane,0.5108,M9-2,9,2,yf,1.25,9521.6
20.4199,10437,"Cholest-3,5-diene-3á-ol acetate",0.6108,M12-1,12,1,yf,1.11,9402.702703
20.4259,74080,"Dodecane, 2-methyl-",0.5646,M6-3,6,3,ya,0.991329883,74727.89964
20.4259,8766,"Pyrazol-4(5H)-one, 3-(1-adamantylcarbonyl)-5-(4-chlorobenzoyl)-",0.678,M10-5,10,5,yf,0.73,12008.21918
20.426,2580,"7,14,21-Trithiatrispiro[5.1.5.1.5.1]heneicosane, 3,11,18-trimethyl-",0.8886,M7-2,7,2,yf,1.23,2097.560976
20.426,2512,"Octadecanedioic acid, methyl (trimethylsilyl) ester",0.6423,M7-5,7,5,yf,1.01,2487.128713
20.426,92853,"Sulfurous acid, decyl 2-ethylhexyl ester",0.5689,M8-3,8,3,yf,0.958779423,96845.00703
20.426,77328,"Silane, dimethyldecyloxytridecyloxy-",0.6227,M9-6,9,6,yf,1.067246333,72455.6249
20.426,2410,Stearic acid hydrazide,0.6249,M11-4,11,4,ya,0.786,3066.157761
20.4261,10118,"Pyrazol-4(5H)-one, 3-(1-adamantylcarbonyl)-5-(4-chlorobenzoyl)-",0.5713,M5-5,5,5,ya,0.928,10903.01724
20.4261,71967,"Nonadecane, 2-methyl-",0.5968,M6-6,6,6,ya,0.872489243,82484.68455
20.4262,4799,N-(3-Bromo-phenyl)-2-iodo-benzamide,0.6062,M2-1,2,1,yf,1.26,3808.730159
20.4262,10409,"Pyrazol-4(5H)-one, 3-(1-adamantylcarbonyl)-5-(4-chlorobenzoyl)-",0.6959,M9-1,9,1,yf,1.08,9637.962963
20.4271,7635,"Silane, (3-chlorophenyloxy)dimethyltridecyloxy-",0.5357,M10-4,10,4,yf,1.05,7271.428571
20.4271,7599,"Pyrazol-4(5H)-one, 3-(1-adamantylcarbonyl)-5-(4-chlorobenzoyl)-",0.6948,M12-2,12,2,yf,1.17,6494.871795
20.4323,4303,"Benzeneacetic acid, 3,4-bis[(trimethylsilyl)oxy]-, trimethylsilyl ester",0.699,M2-2,2,2,yf,1.01,4260.39604
20.4323,10996,Acetamidoacetaldehyde,0.6189,M3-4,3,4,ya,0.926,11874.73002
20.4323,12154,"Androstan-17-one, 3-[(tripropylsilyl)oxy]-, (3á,5á)-",0.5293,M4-5,4,5,ya,0.974,12478.43943
20.4323,2109,"DL-Norleucine, N-propoxycarbonyl-, dodecyl ester",0.7101,M10-1,10,1,yf,1.07,1971.028037
20.4323,5451,"Pyrazol-4(5H)-one, 3-(1-adamantylcarbonyl)-5-(4-chlorobenzoyl)-",0.6484,M10-2,10,2,yf,0.923,5905.742145
20.4323,10226,"Silane, (3-chlorophenyloxy)dimethyltridecyloxy-",0.5751,M11-2,11,2,ya,0.933,10960.34298
20.4324,87181,"Silane, [[9-[[(dimethylpropylsilyl)oxy]methyl]-6a,7,8,10a-tetrahydro-6,6-dimethyl-3-pentyl-6H-dibenzo[b,d]pyran-1-yl]oxy]dimethylpropyl-, (6aR-trans)-",0.5606,M3-6,3,6,ya,0.902066748,96645.84158
20.4324,1767,"[4,6-Bis-(2,2,2-trifluoro-ethoxy)-[1,3,5]triazin-2-yl]-(4-fluoro-phenyl)-amine",0.6383,M7-4,7,4,yf,0.985,1793.908629
20.4324,1678,"1-(6,6-Dimethylbicyclo[3.1.1]hept-2-en-2-ylmethyl)-4-phenyl-1,2,4-triazolidine-3,5-dione",0.6023,M8-2,8,2,yf,0.957,1753.396029
20.4333,4371,14-á-Cholest-8-en-11-one,0.6552,M12-5,12,5,yf,1.01,4327.722772
20.4385,80811,"Androstan-17-one, 3-[(tripropylsilyl)oxy]-, (3á,5à)-",0.5089,M1-2,1,2,ya,1.02,79226.47059
20.4386,23480,"Androstan-17-one, 3-[(tripropylsilyl)oxy]-, (3á,5á)-",0.579,M3-4,3,4,ya,0.926,25356.37149
20.4386,12837,"Androstan-17-one, 3-[(tripropylsilyl)oxy]-, (3á,5á)-",0.5595,M4-4,4,4,ya,0.59,21757.62712
20.4386,2265,"Phosphorane, difluorotris(pentafluorophenyl)-",0.5214,M5-5,5,5,ya,0.928,2440.732759
20.4386,23028,"Androstan-17-one, 3-[(tripropylsilyl)oxy]-, (3á,5à)-",0.5327,M6-2,6,2,ya,0.936,24602.5641
20.4386,22246,2-Amino-4-hydroxy-6-phenethyl pteridine,0.5228,M6-4,6,4,ya,1.01,22025.74257
20.4387,20568,"Androstan-17-one, 3-[(tripropylsilyl)oxy]-, (3á,5à)-",0.5652,M3-2,3,2,ya,0.959,21447.34098
20.4387,24848,"Androstan-17-one, 3-[(tripropylsilyl)oxy]-, (3á,5à)-",0.5765,M6-1,6,1,ya,1.21,20535.53719
20.4447,8917,"Androstan-17-one, 3-[(tripropylsilyl)oxy]-, (3á,5à)-",0.5595,M4-2,4,2,ya,1.09,8180.733945
20.4448,3107,"6-[3-[4-(2-Methoxy-4-hydroxyphenyl)piperazinyl]propylamino]-1,3-dimethyluracil",0.6982,M3-5,3,5,ya,0.892,3483.183857
20.4448,1493,"1,1-Dibromo-3,3-dichloropropanone",0.6752,M10-2,10,2,yf,0.923,1617.551463
20.4448,14097,"7-Chloro-2,3-dihydro-3-(4-nitrobenzylidene)-5-phenyl-1H-1,4-benzodiazepin-2-one",0.5363,M11-5,11,5,ya,0.976,14443.64754
20.4449,5941,"L-Valine, N-(4-methylbenzoyl)-, dodecyl ester",0.8681,M11-2,11,2,ya,0.933,6367.631297
20.4512,1505,"Phenylacetic acid, 4-isopropylphenyl ester",0.536,M3-2,3,2,ya,0.959,1569.343066
20.4573,59611,"Silane, dimethyldecyloxytridecyloxy-",0.7117,M1-6,1,6,ya,1.065342613,55954.76919
20.4573,3147,Methyl ester à-acetyl-2-(4-morpholinyl)cyclohexeneacetic acid,0.7359,M7-2,7,2,yf,1.23,2558.536585
20.4573,66762,"Silane, [[9-[[(dimethylpropylsilyl)oxy]methyl]-6a,7,8,10a-tetrahydro-6,6-dimethyl-3-pentyl-6H-dibenzo[b,d]pyran-1-yl]oxy]dimethylpropyl-, (6aR-trans)-",0.5049,M11-3,11,3,ya,1.052280991,63445.03091
20.4574,69366,"Silane, [[9-[[(dimethylpropylsilyl)oxy]methyl]-6a,7,8,10a-tetrahydro-6,6-dimethyl-3-pentyl-6H-dibenzo[b,d]pyran-1-yl]oxy]dimethylpropyl-, (6aR-trans)-",0.6244,M3-3,3,3,ya,1.049216459,66112.19198
20.4574,1197,"L-Valine, N-(4-ethylbenzoyl)-, pentadecyl ester",0.7035,M9-5,9,5,yf,1.03,1162.135922
20.4574,55506,"Silane, dimethylpentyloxyoctadecyloxy-",0.6444,M11-6,11,6,ya,0.703655099,78882.39575
20.4575,75580,"Silane, [[9-[[(dimethylpropylsilyl)oxy]methyl]-6a,7,8,10a-tetrahydro-6,6-dimethyl-3-pentyl-6H-dibenzo[b,d]pyran-1-yl]oxy]dimethylpropyl-, (6aR-trans)-",0.6306,M12-3,12,3,yf,1.069914829,70641.137
20.4583,1206,"á-d-Glucopyranoside, methyl 2,3,4,6-tetrakis-O-(phenylmethyl)-",0.5095,M10-4,10,4,yf,1.05,1148.571429
20.4584,59632,"2-Benzylthio-8-methyl-7-phenylpyrano[2,3-f]benzoxazol-6(H)-one",0.6732,M7-6,7,6,yf,0.978901865,60917.24017
20.4635,975858,"D-Galactitol, 6-O-[2,3,5,6-tetrakis-O-(trimethylsilyl)-á-D-galactofuranosyl]-1,2,3,4,5-pentakis-O-(trimethylsilyl)-",0.6033,M10-6,10,6,yf,1.004145856,971828.9373
20.4636,169328,[187790] 2'-deoxyguanosine [24.95],0.56,M2-6,2,6,yf,1.073152649,157785.5678
20.4636,3027,"10,21,-DICHLORO-22,23-DIHYDROXY-3,6,14,17-TETRAAZATRICYCLO(17.3.1.1(8,12))TETRACOS-2,6,8,10,12(23)-DECAENE",0.5616,M7-1,7,1,yf,1.24,2441.129032
20.4636,1761,"D-Arabinose, cyclic 1,2-ethanediyl mercaptal",0.6746,M9-5,9,5,yf,1.03,1709.708738
20.4697,179507,"Silane, dimethyldecyloxytridecyloxy-",0.5436,M6-3,6,3,ya,0.991329883,181076.9584
20.4698,196982,"1,1,3,3,5,5-Hexamethyl-1,5-diphenyl-trisiloxane",0.5464,M10-3,10,3,yf,0.904217838,217847.9474
20.4699,373053,"Vanadium, oxotris(trimethylsilanolato)-, (T-4)-",0.5063,M2-3,2,3,yf,1.027223171,363166.4574
20.4762,1774,"L-Valine, N-(3-methylbenzoyl)-, pentadecyl ester",0.5229,M12-4,12,4,yf,0.947,1873.284055
20.4823,14172634,"Melibiose, octakis(trimethylsilyl)-",0.7775,M8-3,8,3,yf,0.958779423,14781954.7
20.4824,45883,"D-Glucose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-D-glucopyranosyl]-2,3,5,6-tetrakis-O-(trimethylsilyl)-",0.5382,M5-5,5,5,ya,0.928,49442.88793
20.4824,37849,[122121] phytosphingosine 2 [23.812],0.5477,M6-4,6,4,ya,1.01,37474.25743
20.4824,12193,1-Benzoyl-2-t-butyl-3-methyl-5-phenethyl-imidazolidin-4-one,0.7589,M10-1,10,1,yf,1.07,11395.3271
20.4825,1418,"2-Aminocaprylic acid, N-isobutoxycarbonyl-, octyl ester",0.776,M2-1,2,1,yf,1.26,1125.396825
20.4885,229156,"Eicosane, 7-hexyl-",0.7453,M1-3,1,3,ya,1.130067207,202780.8599
20.4885,13844,2-Naphthylacetyl chlotide,0.6143,M1-5,1,5,ya,1.08,12818.51852
20.4885,36090,"Glucopyranose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-d-glucopyranosyl]-1,2,3,6-tetrakis-O-(trimethylsilyl)-, d-",0.524,M5-1,5,1,ya,0.973,37091.46968
20.4885,20709958,"Melibiose, octakis(trimethylsilyl)-",0.7837,M9-6,9,6,yf,1.067246333,19405040.2
20.4886,9884583,"Melibiose, octakis(trimethylsilyl)-",0.7397,M2-6,2,6,yf,1.073152649,9210789.362
20.4886,51407,"D-Glucose, 4-O-[2,3,4,6-tetrakis-O-(trimethylsilyl)-á-D-galactopyranosyl]-2,3,5,6-tetrakis-O-(trimethylsilyl)-",0.5452,M5-4,5,4,ya,0.874,58818.0778
20.4886,54402,[11333] lactulose 2 [24.431],0.514,M11-5,11,5,ya,0.976,55739.7541
20.4887,261636,[26519] tetratriacontane [29.185],0.6677,M3-6,3,6,ya,0.902066748,290040.6213
20.4888,7530022,"Melibiose, octakis(trimethylsilyl)-",0.7576,M12-3,12,3,yf,1.069914829,7037963.955
20.4896,4989988,"Melibiose, octakis(trimethylsilyl)-",0.7578,M7-6,7,6,yf,0.978901865,5097536.514
20.4948,19507188,"Melibiose, octakis(trimethylsilyl)-",0.7922,M9-3,9,3,yf,1.046478288,18640795.72
20.4948,8677739,"Melibiose, octakis(trimethylsilyl)-",0.7583,M12-6,12,6,yf,0.921003676,9422046.002
20.4949,31219,1-(2-Acetylphenyl)-5-chloro-1H-pyridin-2-one,0.631,M3-4,3,4,ya,0.926,33713.82289
20.4949,15220,"3,4-Dichloro-2,5-dicyanothiophene",0.6015,M4-4,4,4,ya,0.59,25796.61017
20.4949,67095,"Heptasiloxane, hexadecamethyl-",0.5224,M11-4,11,4,ya,0.786,85362.59542
20.495,8200841,"Melibiose, octakis(trimethylsilyl)-",0.7386,M2-3,2,3,yf,1.027223171,7983504.685
20.495,4816432,"Melibiose, octakis(trimethylsilyl)-",0.7489,M7-3,7,3,yf,1.165711342,4131753.57
20.501,43804,"[1,1'-Biphenyl]-2-ol, 5-chloro-",0.5349,M1-1,1,1,ya,1.05,41718.09524
20.501,28992,"Ethanone, 1-[5-[(5-methyl-2-furanyl)methyl]-2-furanyl]-",0.5606,M3-1,3,1,ya,0.949,30550.05269
20.501,21750,[122121] phytosphingosine 2 [23.812],0.5462,M6-5,6,5,ya,0.964,22562.24066
20.501,9482239,[596] cytidine 1 [22.611],0.6078,M8-5,8,5,yf,1.19,7968268.067
20.5011,14468,"Pyrimido[5,4-b]benzofurane, 4-chloro-",0.5356,M3-5,3,5,ya,0.892,16219.73094
20.5011,5374571,[596] cytidine 1 [22.611],0.6108,M7-1,7,1,yf,1.24,4334331.452
20.5011,6698618,[596] cytidine 1 [22.611],0.6078,M7-2,7,2,yf,1.23,5446030.894
20.5011,2764854,[596] cytidine 1 [22.611],0.6087,M7-5,7,5,yf,1.01,2737479.208
20.5011,7424710,[596] cytidine 1 [22.611],0.6115,M9-5,9,5,yf,1.03,7208456.311
20.5011,8494553,"Melibiose, octakis(trimethylsilyl)-",0.7623,M10-3,10,3,yf,0.904217838,9394365.655
20.5011,10803687,"d-(+)-Xylose, tetrakis(trimethylsilyl) ether",0.7592,M10-6,10,6,yf,1.004145856,10759081.4
20.5012,11093252,[596] cytidine 1 [22.611],0.6075,M2-1,2,1,yf,1.26,8804168.254
20.5012,1090217,[596] cytidine 1 [22.611],0.6083,M2-4,2,4,yf,0.947,1151232.313
20.5012,8652451,[596] cytidine 1 [22.611],0.6091,M2-5,2,5,yf,0.825,10487819.39
20.5012,5975253,[596] cytidine 1 [22.611],0.6088,M7-4,7,4,yf,0.985,6066246.701
20.5012,6863789,[596] cytidine 1 [22.611],0.6058,M8-1,8,1,yf,0.94,7301903.191
20.5012,9032079,[596] cytidine 1 [22.611],0.6078,M9-1,9,1,yf,1.08,8363036.111
20.5012,1991433,"D-Xylose, tetrakis(trimethylsilyl)-",0.6008,M10-1,10,1,yf,1.07,1861152.336
20.5012,7916601,[596] cytidine 1 [22.611],0.6088,M12-1,12,1,yf,1.11,7132072.973
20.5012,2474374,[596] cytidine 1 [22.611],0.6058,M12-4,12,4,yf,0.947,2612855.333
20.5021,2583910,[596] cytidine 1 [22.611],0.5924,M10-4,10,4,yf,1.05,2460866.667
20.5022,2881076,[596] cytidine 1 [22.611],0.6118,M9-4,9,4,yf,0.874,3296425.629
20.5022,6378127,[596] cytidine 1 [22.611],0.6095,M12-2,12,2,yf,1.17,5451390.598
20.5072,3263864,[596] cytidine 1 [22.611],0.5947,M10-5,10,5,yf,0.73,4471046.575
